time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.0093,-2560,10908,-14288,1504,-5484,-6645
0.0289,2976,12972,-14796,-2014,-5173,-51
0.0498,216,6764,-15980,-1592,-6289,-1392
0.068,2168,7108,-16760,-99,-6553,-1133
0.0863,4100,5912,-17400,862,-6054,-851
0.106,3712,6620,-16360,1295,-5419,-1771
0.1274,3308,10304,-15356,1305,-8718,319
0.147,3820,10448,-15552,1130,-7816,-429
0.1671,3196,10680,-16132,1152,-8742,-1569
0.1866,5420,11484,-16748,89,-7309,-5409
0.2067,5308,11068,-17008,-3,-11280,-2821
0.2277,10948,8280,-20388,3550,-10392,-5302
0.2469,11908,11040,-18136,6930,-7443,-5892
0.2669,14500,9168,-16520,8292,-6222,-5426
0.286,11796,8880,-17556,12097,-2238,-11701
0.3077,7696,16364,-13636,10914,-2900,-11559
0.3264,8188,11460,-15672,6978,-4873,-12423
0.3461,5008,11196,-12856,2068,2236,-20572
0.3675,212,8252,-13668,-5293,-18476,-1462
0.3863,10408,-3868,-24656,-6225,-11821,-12634
0.4065,12472,-2664,-24260,2728,1782,-15061
0.4269,4084,-2204,-20544,4006,9842,-12927
0.4477,-8652,-1600,-19164,5504,14134,-13988
0.4676,-12308,5580,-15076,2773,-2389,-9038
0.4871,676,14068,-16852,-5443,4489,417
0.5068,-4040,9072,-12552,-13047,11274,10579
0.5265,-7464,4504,-11728,-13247,9826,10374
0.547,-3440,1808,-13512,-9262,15331,7753
0.5675,-744,5612,-13472,-8783,17587,11571
0.5859,1448,5192,-14476,-7537,22918,11082
0.6068,1228,3836,-12440,-5833,29021,9117
0.6269,-1644,2392,-12216,-5324,27417,10195
0.6467,-2168,4480,-15352,-6432,29878,10943
0.6675,-4428,8724,-17428,-11749,30408,14843
0.686,-6528,15732,-19112,-15499,32767,9862
0.707,-8624,24120,-14312,-27287,28812,20833
0.7266,-6596,22952,-19448,-32768,17808,30849
0.7464,3272,15220,-31636,-32768,4408,32767
0.7667,5392,2504,-30604,-30560,17767,32767
0.7861,184,-16024,-20148,-8469,12113,22143
0.8068,7496,-3772,-11444,10414,15868,7536
0.8262,1200,3200,104,17070,10681,973
0.846,-596,9320,3004,8378,-11385,-1866
0.8671,8976,6032,-8900,-813,-18680,-2125
0.886,1848,-2836,-20232,168,-7148,-9609
0.9067,-3864,-9188,-17496,28464,-17233,-32768
0.9262,32767,30200,-29292,32767,-7442,-32768
0.9468,32767,32767,-16188,359,27265,12074
0.9676,-22004,-6780,-22380,3294,14748,-9299
0.9871,-22532,-9592,-21644,16628,-13147,-25832
1.0079,-1692,3720,-18280,28876,386,-25257
1.0262,-11472,16512,-10012,21878,-355,-8592
1.0465,-11012,19116,-15036,4441,-24062,-4074
1.0682,12568,16096,-26136,-5812,-18467,2332
1.086,18576,9164,-18712,-3059,-4731,7836
1.1083,2232,7224,-8888,-1117,-5981,11089
1.1267,-7396,7736,-8264,-3239,-21811,12292
1.1468,3536,6756,-18348,-5206,-27208,12302
1.1695,9732,1820,-20296,-3082,-14886,9786
1.1862,6956,4240,-15576,1073,-13032,9097
1.2069,5424,5968,-12712,1235,-14397,12015
1.2266,1760,6924,-17048,-482,-14132,11850
1.2465,6076,2948,-17000,185,-13406,5109
1.2673,4544,8640,-15028,773,-10707,2539
1.286,5000,11412,-14800,-1820,-11727,4114
1.3069,4276,7560,-16340,-4424,-12050,4041
1.3274,4744,5560,-16076,-4009,-11535,1831
1.3474,7056,5248,-14948,-3871,-12270,994
1.3681,8264,2676,-16052,-4521,-13250,-1452
1.3866,11132,1416,-18108,-2548,-11933,-5171
1.4065,11852,2136,-18252,162,-9445,-9188
1.4266,11508,4052,-19444,3734,-8138,-13864
1.4463,11740,5476,-19560,5951,-5316,-17435
1.4678,10608,4624,-19804,8541,-3635,-20553
1.4869,9192,5112,-21444,10732,3674,-27434
1.5093,4948,14020,-14976,12545,-12856,-24223
1.5269,16772,17992,-22168,8612,-16253,-20234
1.5469,21468,26096,-14016,8799,-1767,-19956
1.5682,16920,27956,-14128,965,-22357,-13009
1.5873,21992,14164,-30312,-16863,-16560,2914
1.6075,-364,-11932,-24624,-10831,13568,-20018
1.6265,-3892,-7508,-22588,-381,-5586,-27403
1.647,4136,-3500,-32768,2061,22012,-22254
1.668,-20332,4952,-15604,-4746,19978,-2764
1.6861,-15640,-3204,-14764,178,102,-13582
1.7069,4720,17516,-13972,-845,15802,-2366
1.7263,-7100,12132,-7672,-16620,19426,19337
1.7472,-10132,-4248,-11364,-14925,18117,9555
1.767,-7272,628,-10536,-10690,18852,5055
1.786,-2424,5588,-10148,-11408,15541,11743
1.8062,816,7164,-9748,-11807,18093,15457
1.8273,636,3400,-12564,-12947,21758,19002
1.8468,-2248,1492,-11412,-10684,23247,16559
1.8687,-2620,7152,-13596,-12818,26451,19241
1.8874,-7376,12760,-17484,-17191,27614,22152
1.9068,-10148,18220,-14508,-20212,28382,16979
1.9264,-6136,22132,-13792,-30238,15496,30397
1.9468,1840,11304,-26016,-32768,7750,32767
1.9681,6648,1576,-30704,-24493,9141,32767
1.9862,9464,-2884,-22900,-8984,16445,27531
2.0062,-3108,-10172,-8640,2613,16694,18417
2.0268,-9340,-4692,1252,9537,-15538,5153
2.0471,9136,8564,-8200,6205,-27039,1256
2.0675,12040,1512,-17236,-696,-10595,-2230
2.086,-8248,-6504,-16292,13626,-13040,-25301
2.1062,21344,15068,-14588,27495,-32768,-32768
2.1261,32767,32767,-32768,14017,15068,-7248
2.1476,3428,5464,-25684,-9771,32767,21694
2.1674,-32768,-21052,-18968,21179,3341,-25662
2.186,-23896,1940,-20768,32767,-15732,-32768
2.207,-6196,17796,-17076,27820,-2981,-25465
2.2275,-11156,16936,-27584,11382,-9894,-22158
2.2465,1792,25780,-20092,7073,-16847,-21411
2.267,19336,17004,-16384,-4326,200,-10762
2.2859,5752,10620,-10132,-4400,3061,2894
2.3069,-6736,1984,-11136,-3346,-14059,3642
2.3264,-472,2652,-23296,-4735,-17902,3368
2.346,4148,2544,-21372,-1759,-7995,-2177
2.3687,4820,12008,-12096,620,-10447,30
2.3862,1552,21552,-16476,-4616,-10087,11319
2.4067,4592,9524,-13800,-15018,-29815,26719
2.427,9028,-4808,-20596,-5222,-7129,12506
2.447,-2336,-2656,-19408,2470,-8761,2711
2.4686,4408,8512,-13696,7068,-11397,-835
2.4872,8576,11564,-15740,-623,-8257,5998
2.5066,5112,7628,-13884,-4097,-12804,6857
2.5283,7572,5704,-10004,-7434,-19950,13014
2.5462,15536,-3304,-14328,-1989,-5843,-14586
2.5674,16232,10208,-10368,-7439,-20008,2257
2.5871,14872,3280,-18788,-6537,-15188,-4259
2.6072,11284,508,-21020,-1473,-15165,-11257
2.6267,12292,1352,-25420,5902,-10950,-17801
2.6465,11300,5344,-23988,11363,-5412,-20185
2.6668,9020,9372,-19196,16634,-4037,-24422
2.6871,11088,20612,-15612,17206,-7838,-27015
2.7071,18392,26540,-15648,12389,-8697,-31686
2.7262,21800,32767,-13096,-1567,-22535,-12274
2.7465,23260,18544,-25452,-26957,-24986,14094
2.77,3772,-17808,-27688,-15457,17978,-21281
2.7873,-11360,-13192,-26928,-4822,-13562,-20067
2.8065,10888,-12256,-32768,7397,18166,-26800
2.8262,-13172,4016,-20028,8669,32767,-11791
2.846,-32768,5988,-3096,-1722,-5100,-1794
2.8673,-412,15604,-13144,-3063,-6752,5039
2.886,3540,11344,-12048,-16861,19638,18211
2.9065,-12596,-488,-10752,-13213,20603,12497
2.9263,-7192,200,-7520,-7481,19817,7665
2.9461,-2672,1160,-12692,-6892,26001,11724
2.9667,-7548,1592,-7876,-3431,25203,6642
2.9862,1528,7428,-9112,-4928,21540,9456
3.0063,2752,6804,-10900,-9769,23661,23168
3.0262,-7092,3248,-15032,-10178,31198,18049
3.0468,-7488,11964,-9188,-11745,24668,17488
3.0679,-7072,19484,-17696,-24592,20817,30761
3.0869,-4504,13916,-19988,-28585,20650,30121
3.1074,196,16540,-17976,-28111,12912,32767
3.1262,10820,9740,-30068,-26379,6189,32767
3.1467,10480,-5772,-32540,-14169,23493,32767
3.1694,-9220,-11888,-7044,12176,19856,9174
3.1862,-11240,3248,3852,15761,-8024,-3133
3.2068,8680,14556,-4768,1886,-32768,1838
3.2261,17000,2176,-20304,-7002,-13571,4271
3.2476,-12696,-12296,-23884,8368,258,-19621
3.2683,-7956,6024,-7816,32767,-32768,-32768
3.2871,32767,32767,-20372,27040,-22508,-32768
3.3063,32767,32767,-26108,-21040,32767,32767
3.3263,-30720,-17936,-20836,-447,23183,-5655
3.3462,-24984,-11124,-21512,25426,-13590,-32768
3.3671,32,10232,-22496,27846,3033,-27314
3.3859,-15576,10840,-13404,22134,8498,-12875
3.4066,-19108,6724,-15624,9715,-21414,-27141
3.4262,10748,32767,-22276,1782,-27970,-11764
3.4464,27896,17496,-22584,-13612,2721,11849
3.4669,-1644,608,-10852,-7910,4715,13121
3.4859,-13752,-2584,-11420,126,-21097,5143
3.5069,1336,3184,-21624,-789,-24632,4260
3.5269,8868,3960,-21016,364,-11978,122
3.5463,8084,12560,-11756,3142,-7497,352
3.5676,8496,9760,-12452,-2751,-9253,9448
3.5862,-1968,7412,-7588,-3995,-16685,10212
3.6062,5200,3188,-15680,-4105,-14947,9270
3.6268,5884,4480,-15684,-793,-12068,2705
3.6469,7076,8060,-15656,-2312,-12264,5995
3.6672,5528,2516,-16912,-2873,-11366,3449
3.686,6000,2884,-14528,-1489,-10865,-457
3.7079,6260,5856,-13956,-2684,-11236,-1858
3.7265,8208,7364,-16384,-2523,-14485,-1764
3.7472,13024,5672,-15672,-3164,-14568,-214
3.7672,13696,4184,-17568,-1205,-6438,-13156
3.786,10008,9036,-13832,-4044,-15429,-5745
3.8068,11548,4208,-22472,-1591,-16024,-9824
3.8274,13148,2512,-26560,4150,-9099,-17197
3.847,15008,4648,-22456,12232,-6523,-19679
3.8671,17280,13412,-17952,17479,-5247,-26708
3.886,21940,24948,-16992,28547,-1890,-32768
3.9072,15456,32767,-2136,219,-32768,-10234
3.9261,32767,22208,-32256,-32768,-32768,30723
3.9466,13000,-23212,-32768,-14169,32767,-17701
3.9665,-28312,-13740,-19944,-3746,-777,-19929
3.9862,6432,-7940,-32768,7139,-3197,-29281
4.0078,-2144,-116,-31396,15261,32767,-16374
4.0271,-32768,10252,-3280,1838,11947,-4123
4.047,-13676,10340,-7676,-7507,-14318,-8905
4.0678,11384,9000,-18572,-19318,16995,10621
4.0863,-9752,1408,-9544,-15318,30861,13477
4.1067,-14252,-1068,-4756,-9910,19279,7352
4.1261,-2108,676,-10084,-8898,23953,8380
4.1467,-4788,3248,-7680,-8949,27697,9134
4.1674,-1892,4512,-9244,-7675,25455,11081
4.186,2252,6232,-12460,-9732,26155,18912
4.2079,-6764,6532,-10952,-12279,31032,18965
4.2273,-10460,10696,-10968,-17891,20166,26463
4.2469,-7552,12352,-21888,-24199,16356,32531
4.2667,-5320,14768,-20388,-26271,21801,29720
4.2859,1188,14584,-18744,-27843,10725,32767
4.3066,15048,9908,-32768,-23852,7466,32767
4.3265,8768,-8964,-29184,-9234,28328,32767
4.346,-12060,-14480,-2044,14436,13914,7007
4.3667,-5820,7296,4920,16973,-27079,-9233
4.3862,18136,14524,-11280,-206,-31253,3261
4.4066,3976,-4932,-24068,-3243,-8311,-325
4.4262,-8744,-8656,-15744,32767,-19514,-32768
4.446,32767,29180,-25528,32548,-16668,-32768
4.4678,32767,32767,-23616,-2730,32767,26295
4.4858,-32768,-7304,-16464,13,19482,-4685
4.5065,-22716,-8868,-24944,15352,-25199,-32768
4.526,2736,10352,-30920,26151,2558,-32768
4.5462,-11864,12708,-13292,17721,10005,-19922
4.5667,-18488,16684,-13336,13561,-12571,-31725
4.5862,6768,28488,-18464,-4038,-22400,-8227
4.6066,19096,12276,-18676,-12193,-235,4962
4.6262,-2020,1688,-12884,-4859,-1988,7069
4.646,-6004,5528,-14612,-180,-18058,4549
4.6666,988,10928,-17720,-5055,-16942,6579
4.6859,3588,10568,-15344,-7734,-17109,7608
4.7067,7932,9832,-14640,-6578,-15718,11405
4.7265,10552,3372,-15104,-9216,-14673,14196
4.7465,5460,-2068,-18080,-125,-13866,13814
4.7677,5816,0,-17240,6139,-15328,8151
4.7863,10540,6608,-14484,6618,-9585,3801
4.8065,8008,12580,-9480,1537,-8737,8761
4.8268,9108,-184,-18708,-3130,-5002,-11842
4.8463,3356,16408,-7336,-13795,-18031,2634
4.8661,9128,5196,-13012,-16320,-24061,-1239
4.8861,15988,448,-19836,-12533,-20716,-3624
4.907,16392,-3012,-22916,-4095,-14197,-8592
4.9273,15184,-332,-22844,6899,-7511,-16425
4.946,11396,6672,-22676,11840,-3413,-20726
4.9662,10132,11164,-20280,13529,-2918,-23206
4.9858,9580,12644,-14956,12336,-10421,-21994
5.006,17496,18860,-17296,14219,-14295,-31171
5.0278,21020,30120,-16080,9145,-17436,-18675
5.046,22268,32767,-4424,3804,-31160,-8507
5.066,30516,15868,-32768,-29989,-18222,24944
5.086,-3556,-24880,-26920,-11572,32767,-21624
5.1066,-21660,-16260,-22440,-2818,-15950,-25518
5.1274,9476,-12448,-32768,6882,17314,-19139
5.1458,-19384,5032,-19532,23686,32767,-14069
5.1661,-29484,11748,4596,10304,2221,-11807
5.1863,-680,21808,-11984,-22130,-8978,21291
5.2066,-388,-3080,-19264,-20472,23091,17111
5.2274,-13252,-2240,-8276,-6709,23114,4887
5.2458,-5412,4272,-6892,-7658,22518,8478
5.2665,-4096,3408,-8904,-8491,23474,10408
5.286,1252,3860,-10932,-7872,22368,11887
5.3062,2612,3228,-11752,-7777,30635,15041
5.3274,-5900,4228,-11464,-8181,29155,17501
5.346,-7564,10272,-10524,-12599,24841,20514
5.366,-9944,16984,-19888,-23667,20921,32767
5.3861,-8864,14208,-18232,-27388,20761,27513
5.4069,1288,17872,-15212,-29013,13544,32767
5.4276,10680,10028,-30132,-30485,5720,32767
5.4458,6688,-1744,-32768,-18004,16832,32767
5.4661,-3416,-16604,-8892,9700,19119,16763
5.4858,-11284,-4952,6680,17332,-11224,-1625
5.5077,10996,16420,-2804,6193,-32768,-1766
5.5277,16264,3692,-21436,-9268,-12122,3213
5.5468,-13896,-17672,-22184,16994,-5503,-32768
5.5682,13616,20620,-24768,32767,-32768,-32768
5.5876,32767,32767,-31100,8074,32167,874
5.6065,-12168,4864,-26164,-9533,32767,19941
5.6262,-32768,-13660,-19212,18345,-16980,-22876
5.6461,-14340,5520,-32768,32767,-25121,-32768
5.6682,7520,23944,-22796,23563,16330,-24731
5.686,-19936,15200,-11400,2794,-570,-12520
5.7068,-7644,24768,-14580,-976,-24192,-18604
5.7263,22420,18328,-28372,-16833,-12500,1533
5.7461,12392,4400,-20240,-11194,10395,10454
5.7665,-11516,-1372,-13712,-1090,-5859,3466
5.7861,-8272,8796,-17216,-1947,-19441,4337
5.8065,116,12452,-13148,-5781,-19720,187
5.8269,10760,16940,-12552,-9366,-23510,13364
5.8465,16100,3100,-18396,-12334,-16400,23247
5.8667,8076,-8120,-15560,-4006,-16299,18682
5.8858,9248,-6020,-18036,9197,-14382,8307
5.907,12540,3372,-14176,11312,-6344,4497
5.9263,5836,16840,-9712,6250,-6784,10370
5.9466,8432,3428,-16500,3040,3400,-18249
5.9677,-136,19972,-4740,-16150,-17277,6237
5.9876,6344,3760,-13216,-19960,-24967,356
6.0066,14604,-2624,-19712,-13849,-19227,-5325
6.0263,14860,-2436,-21452,-2324,-13178,-8050
6.0461,13324,-1172,-21124,6937,-11183,-11301
6.0675,13260,6620,-20492,12303,-4318,-17026
6.0862,8900,12396,-18376,11799,-6478,-14579
6.1063,10344,12696,-19216,9685,-6227,-14960
6.1268,11232,8976,-18648,9045,-13643,-12484
6.1465,16724,10976,-20196,14764,-12760,-22607
6.1671,9704,31400,-16692,12979,-10334,-17731
6.1868,22624,32767,-12176,9263,-32768,-13655
6.2066,32767,24624,-30632,-32768,-22309,25990
6.2274,612,-23968,-32768,-21431,31149,-10890
6.2471,-27032,-16600,-20668,445,-9926,-20130
6.267,5220,-9240,-32768,12483,4637,-30013
6.2858,-5652,4376,-21836,12576,32767,-14008
6.3068,-28664,6300,-1092,3671,12099,-14675
6.3268,-2188,10364,-12740,-12156,-7632,1178
6.3467,4148,5568,-14904,-13395,27183,8475
6.3698,-13088,512,-8108,-10092,24151,5743
6.3874,-6752,-228,-9636,-6939,23522,3568
6.4072,-5068,3972,-7712,-7894,23882,5309
6.4261,-2936,6216,-8388,-9988,18039,10313
6.4463,3756,5292,-12992,-11375,23479,16907
6.4686,-2748,3804,-13320,-10404,26482,17723
6.4859,-5220,5444,-12768,-10668,26615,16880
6.5063,-5512,10788,-13680,-15616,21878,25763
6.5262,-5444,13436,-19428,-20741,20919,28985
6.546,-5124,18176,-16324,-23712,23542,27647
6.5667,-1832,17960,-19608,-29778,10340,32767
6.5863,6108,4128,-31544,-25847,7656,32767
6.6065,4228,-6032,-28340,-8752,19560,31937
6.6267,1524,-8740,-2608,10612,8864,11354
6.6467,3724,952,4232,11339,-11019,-510
6.6674,12120,9712,-6732,1542,-22261,1871
6.687,2904,-5280,-18432,-967,-13356,-3393
6.7068,-9840,-16332,-22024,29863,-13572,-32768
6.7263,32767,23716,-32768,32767,-32658,-32768
6.7469,32767,32767,-18868,9319,32767,13175
6.7677,-26072,5228,-11444,-3257,32767,355
6.7863,-32768,1688,-19036,9198,-30297,-24487
6.8068,10172,6260,-32768,17478,-5277,-32768
6.8267,-2796,7944,-19416,16916,24191,-13280
6.8464,-32768,-196,-14428,1831,-18978,-4247
6.8674,-6060,24088,-20156,17838,-27462,-32215
6.8872,29920,32767,-23720,-11225,-6298,4756
6.9082,5568,8928,-14340,-16468,6774,19993
6.9283,-14564,-4176,-12356,-8503,-13399,9598
6.9465,-5748,3220,-19844,-1518,-24314,2061
6.9666,3880,9100,-17712,-1530,-17061,1861
6.986,8552,15400,-11992,-4530,-17070,8139
7.0068,11868,8364,-14204,-8333,-19909,22747
7.0272,9192,-1568,-14756,-4129,-18865,23909
7.047,10892,-7524,-18360,3092,-16827,14196
7.0684,10232,3188,-15616,10092,-8562,8841
7.0876,5148,10352,-10304,8135,-8962,6633
7.1071,3936,14632,-11100,-825,-13982,9776
7.126,10672,1804,-19868,-2755,-4589,-7954
7.1464,4756,8348,-7052,-12690,-18676,10378
7.1676,8944,956,-16084,-11063,-20564,717
7.1862,14228,-512,-20132,-8064,-18049,-253
7.2065,14456,-2456,-19144,-2385,-12822,-5281
7.2262,11512,-1096,-19292,3187,-10499,-11345
7.246,10840,3044,-21456,6877,-8460,-15381
7.2671,9780,7996,-22872,7914,-2276,-18601
7.2859,3676,9924,-19556,10257,-8602,-20463
7.3067,12868,12224,-19484,11810,-11186,-27423
7.3263,23232,13884,-18688,8086,-30601,-21439
7.3462,32308,32767,-20188,25304,-22167,-32402
7.3666,31016,32767,-30596,-32768,-16781,32767
7.3863,-10416,-22092,-32248,-25630,31951,-13361
7.4063,-32768,-15904,-13600,-8461,-10607,-23538
7.4263,5612,-10556,-32768,10572,-4738,-32768
7.4464,4292,3460,-27176,732,32767,134
7.467,-32768,7556,3184,12754,25456,2183
7.4859,-18976,18144,2072,-1563,-17049,10150
7.5066,7500,10004,-16668,-18104,12522,18761
7.5267,-8984,-1196,-11448,-11318,30232,12704
7.5468,-12852,-980,-3836,-6785,21415,8136
7.5698,-2220,1160,-8620,-6507,25652,13014
7.5873,-5480,-1340,-5704,-5333,32456,8390
7.6074,-4576,5816,-4540,-7196,22617,16564
7.6261,-6136,5416,-11624,-12571,25220,27533
7.6463,-15308,3252,-12840,-10334,25140,21509
7.6673,-16836,20624,-17724,-20739,15102,32767
7.686,-22492,22896,-22124,-29204,19147,30977
7.7064,-4348,10892,-12392,-32768,-2159,32767
7.7274,16984,8044,-32768,-31326,-1103,32767
7.7473,2428,-10928,-32768,-8788,1141,30195
7.7668,2152,-12480,-4884,3551,5422,22302
7.7865,-19112,-136,3076,17732,-25909,-5568
7.8065,5072,22816,-5236,8318,-32768,-9892
7.8266,31560,21228,-28684,-1479,-32768,-8813
7.8464,32767,16172,-20960,-635,2850,-3448
7.8669,19464,-2252,-28140,-1441,32767,22076
7.8859,-32768,-8020,-23168,21475,18479,-24500
7.9066,-19308,15892,-30680,32767,-8130,-32768
7.926,1044,32240,-15100,19563,2871,-27969
7.946,5556,24580,1696,-1386,-7800,-10178
7.9666,7296,8212,-13628,-19571,-2216,3124
7.9866,-11296,-6328,-28600,-20799,-3546,-1134
8.0064,820,-1600,-17380,-214,-13460,-24195
8.0264,24708,14204,-11032,-3820,-18412,-2102
8.046,24340,12064,-13524,-9646,-6024,12909
8.0673,9216,1172,-15052,-5889,-7294,12239
8.0863,5172,-3044,-15112,2724,-12742,6779
